S.NO,YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,VOTES CASTED,VOTE %,MARGIN,CATEGORY,ELECTION TYPE
951,2022,Uttar Pradesh,Rampur,0,Ghanshyam Singh Lodhi,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
952,2024,Uttar Pradesh,Milkipur,0,Ajit Prasad,Male,Samajwadi Party,SP,0.0,0.0,0.0,0,OTH,Bypoll
953,2002,Uttarakhand,Dehradun,0,N.D. Tiwari,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
954,2005,Uttarakhand,Laksar,0,Kunwar Pranav Singh Champion,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
955,2008,Uttarakhand,Nainital,0,K.C. Singh Baba,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
956,2012,Uttarakhand,Dwarahat,0,Madan Bisht,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
957,2014,Uttarakhand,Pithoragarh,0,Prakash Pant,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
958,2017,Uttarakhand,Someshwar,0,Rajesh Shukla,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
959,2020,Uttarakhand,Salt,0,Mahesh Jeena,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
960,2022,Uttarakhand,Chamoli,0,Tribhuvan Singh,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
961,1960,West Bengal,Contai,0,Hare Krishna Konar,Male,Communist Party of India,CPI,0.0,0.0,0.0,0,OTH,Bypoll
962,1965,West Bengal,Dum Dum,0,Hemanta Kumar Basu,Male,Forward Bloc,FORWA,0.0,0.0,0.0,0,OTH,Bypoll
963,1969,West Bengal,Barrackpore,0,A.K. Gopalan,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
964,1971,West Bengal,Jadavpur,0,Somnath Chatterjee,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
965,1972,West Bengal,Howrah,0,Priya Ranjan Das Munsi,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
966,1977,West Bengal,Midnapore,0,Jyoti Basu,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
967,1979,West Bengal,Birbhum,0,Siddhartha Shankar Ray,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
968,1982,West Bengal,Serampore,0,Anil Mukherjee,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
969,1984,West Bengal,Raiganj,0,Priya Ranjan Das Munsi,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
970,1985,West Bengal,Asansol,0,Nirmal Ghosh,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
971,1987,West Bengal,Tamluk,0,Lakshman Seth,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
972,1988,West Bengal,Hooghly,0,Manab Mukherjee,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
973,1990,West Bengal,Diamond Harbour,0,Surjya Kanta Mishra,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
974,1992,West Bengal,Malda,0,A.B.A. Ghani Khan Chowdhury,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
975,1994,West Bengal,Panskura,0,Lakshman Seth,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
976,1995,West Bengal,Nalhati,0,Moinul Haque,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
977,1996,West Bengal,Basirhat,0,Anisur Rahaman,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
978,1997,West Bengal,Barasat,0,Subrata Mukherjee,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
979,1998,West Bengal,Cooch Behar,0,Nilmoni Singh,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
980,1999,West Bengal,Kolkata North,0,Sudip Bandyopadhyay,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
981,2000,West Bengal,Durgapur,0,Apurba Mukherjee,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
982,2001,West Bengal,Medinipur,0,Bikash Chowdhury,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
983,2002,West Bengal,Krishnanagar,0,Saumen Mahapatra,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
984,2003,West Bengal,Ranaghat,0,Tapan Sikdar,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
985,2004,West Bengal,Burdwan,0,Prabir Ghosh,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
986,2005,West Bengal,Balurghat,0,Ramprosad Sarkar,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
987,2006,West Bengal,Singur,0,Rabindranath Bhattacharya,Male,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
988,2007,West Bengal,Nandigram,0,Firoza Bibi,Female,Communist Party of India (Marxist),CPM,0.0,0.0,0.0,0,OTH,Bypoll
989,2008,West Bengal,Jangipur,0,Abhijit Mukherjee,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
990,2009,West Bengal,Uluberia,0,Sultan Ahmed,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
991,2010,West Bengal,Berhampore,0,Adhir Ranjan Chowdhury,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
992,2011,West Bengal,Basirhat,0,Nusrat Jahan,Female,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
993,2013,West Bengal,Nalhati,0,Kanaia Lal Agarwal,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
994,2014,West Bengal,Krishnaganj,0,Satyajit Biswas,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
995,2015,West Bengal,Bongaon,0,Shanku Deb Panda,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
996,2016,West Bengal,Monteswar,0,Milan Ghosh,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
997,2017,West Bengal,Sabang,0,Manas Kumar Bhunia,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
998,2018,West Bengal,Maheshtala,0,Dulal Chandra Bar,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
999,2019,West Bengal,Kaliaganj,0,Tapas Roy,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
1000,2019,West Bengal,Karimpur,0,Bimalendu Sinha Roy,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
1001,2019,West Bengal,Kharagpur Sadar,0,Pradip Sarkar,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
1002,2021,West Bengal,Bhabanipur,0,Mamata Banerjee,Female,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
1003,2021,West Bengal,Jangipur,0,Jakir Hossain,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
1004,2021,West Bengal,Samserganj,0,Amirul Islam,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
1005,2022,West Bengal,Asansol,0,Shatrughan Sinha,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
1006,2022,West Bengal,Ballygunge,0,Babul Supriyo,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
1007,2024,West Bengal,Bagda,0,Madhuparna Thakur,Female,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
1008,2024,West Bengal,Raiganj,0,Krishna Kalyani,Male,All India Trinamool Congress,AITC,0.0,0.0,0.0,0,OTH,Bypoll
